0,黄连解毒汤的功用是,辛寒清气泻火,苦寒直折火热,甘寒清热育阴,甘温益气除热,辛凉解表透热,B,B
1,银翘散的功用是,辛寒清气泻火,苦寒直折火热,甘寒清热育阴,甘温益气除热,辛凉解表透热,E,B
2,白虎汤的功用是,辛寒清气泻火,苦寒直折火热,甘寒清热育阴,甘温益气除热,辛凉解表透热,A,A
3,沙参麦冬汤的功用是,辛寒清气泻火,苦寒直折火热,甘寒清热育阴,甘温益气除热,辛凉解表透热,C,C
4,补中益气汤的功用是,辛寒清气泻火,苦寒直折火热,甘寒清热育阴,甘温益气除热,辛凉解表透热,D,E
5,心胸烦热，口渴面赤，口舌生疮者，治疗应选用,玉女煎,导赤散,六一散,黄连解毒汤,竹叶石膏汤,B,B
6,小便短赤，溲时热涩刺痛者，治疗应选用,玉女煎,导赤散,六一散,黄连解毒汤,竹叶石膏汤,B,B
7,生脉散的功用是,涩肠固脱，益气养血,温肾暖脾，涩肠止泻,益气固表，育阴除烦,滋阴泻火，固表止汗,益气生津，敛阴止汗,E,E
8,四神丸的功用是,涩肠固脱，益气养血,温肾暖脾，涩肠止泻,益气固表，育阴除烦,滋阴泻火，固表止汗,益气生津，敛阴止汗,B,B
9,当归六黄汤的功用是,涩肠固脱，益气养血,温肾暖脾，涩肠止泻,益气固表，育阴除烦,滋阴泻火，固表止汗,益气生津，敛阴止汗,D,E
10,真人养脏汤的功用是,涩肠固脱，益气养血,温肾暖脾，涩肠止泻,益气固表，育阴除烦,滋阴泻火，固表止汗,益气生津，敛阴止汗,A,A
11,牡蛎散的功用是,涩肠固脱，益气养血,温肾暖脾，涩肠止泻,益气固表，育阴除烦,滋阴泻火，固表止汗,益气生津，敛阴止汗,C,A
12,治疗前列腺炎肾阳不足证，应首选,金锁固精丸,济生肾气丸,真武汤,附桂八味丸,调元肾气丸,A,C
13,治疗前列腺增生，肾阳不足，气化无权证，应首选,金锁固精丸,济生肾气丸,真武汤,附桂八味丸,调元肾气丸,B,E
14,龟鹿二仙膏之主要功用为,益气生血,滋阴养血,双补气阴,温阳益气,双补阴阳,E,E
15,生脉散之主要功用为,益气生血,滋阴养血,双补气阴,温阳益气,双补阴阳,C,E
16,归脾汤之主要功用为,益气生血,滋阴养血,双补气阴,温阳益气,双补阴阳,A,E
17,黄芪桂枝五物汤之主要功用为,益气生血,滋阴养血,双补气阴,温阳益气,双补阴阳,D,E
18,炙甘草汤之主要功用为,益气生血,滋阴养血,双补气阴,温阳益气,双补阴阳,B,E
19,五皮饮的功用是,益气利水,温阳利水,滋阴利水,行气利水,清热利水,D,E
20,猪苓汤的功用是,益气利水,温阳利水,滋阴利水,行气利水,清热利水,C,E
21,真武汤的功用是,益气利水,温阳利水,滋阴利水,行气利水,清热利水,B,B
22,防己黄芪汤的功用是,益气利水,温阳利水,滋阴利水,行气利水,清热利水,A,E
23,六一散的功用是,益气利水,温阳利水,滋阴利水,行气利水,清热利水,E,E
24,在补中益气汤的配伍中,柴胡使用宜大剂量,柴胡使用宜中等剂量,柴胡使用宜小剂量,柴胡不宜使用,柴胡应禁用,C,B
25,在痛泻要方的加减运用中,柴胡使用宜大剂量,柴胡使用宜中等剂量,柴胡使用宜小剂量,柴胡不宜使用,柴胡应禁用,D,B
26,在大补阴丸方的加减运用中,柴胡使用宜大剂量,柴胡使用宜中等剂量,柴胡使用宜小剂量,柴胡不宜使用,柴胡应禁用,E,B
27,在小柴胡汤的配伍中,柴胡使用宜大剂量,柴胡使用宜中等剂量,柴胡使用宜小剂量,柴胡不宜使用,柴胡应禁用,A,B
28,在逍遥散的配伍中,柴胡使用宜大剂量,柴胡使用宜中等剂量,柴胡使用宜小剂量,柴胡不宜使用,柴胡应禁用,B,B
29,桑螵蛸散的功用涉及,补益肺阴,温补肾阳,健脾益气,宁心安神,滋阴柔肝,D,E
30,麦门冬汤的功用涉及,补益肺阴,温补肾阳,健脾益气,宁心安神,滋阴柔肝,A,E
31,一贯煎的功用涉及,补益肺阴,温补肾阳,健脾益气,宁心安神,滋阴柔肝,E,E
32,右归丸的功用涉及,补益肺阴,温补肾阳,健脾益气,宁心安神,滋阴柔肝,B,B
33,异功散的功用涉及,补益肺阴,温补肾阳,健脾益气,宁心安神,滋阴柔肝,C,E
34,治疗寒湿痢应首选, 胃苓汤,连理汤,芍药汤,桃花汤,驻车丸,A,A
35,治疗虚寒痢应首选, 胃苓汤,连理汤,芍药汤,桃花汤,驻车丸,D,C
36,实脾散的功用是,燥湿和胃,清热祛湿,温阳化湿,祛湿化浊,利水渗湿,C,E
37,五苓散的功用是,燥湿和胃,清热祛湿,温阳化湿,祛湿化浊,利水渗湿,E,E
38,平胃散的功用是,燥湿和胃,清热祛湿,温阳化湿,祛湿化浊,利水渗湿,A,A
39,三仁汤的功用是,燥湿和胃,清热祛湿,温阳化湿,祛湿化浊,利水渗湿,B,E
40,朱氏萆薢分清饮的功用是,燥湿和胃,清热祛湿,温阳化湿,祛湿化浊,利水渗湿,D,E
41,归脾汤的功用,健脾温阳，养血止血,健脾养心，益气摄血,补脾固冲，益气摄血,温经散瘀，养血止血,滋阴清热，固经止血,B,C
42,固冲汤的功用,健脾温阳，养血止血,健脾养心，益气摄血,补脾固冲，益气摄血,温经散瘀，养血止血,滋阴清热，固经止血,C,C
43,固经丸的功用,健脾温阳，养血止血,健脾养心，益气摄血,补脾固冲，益气摄血,温经散瘀，养血止血,滋阴清热，固经止血,E,C
44,温经汤的功用,健脾温阳，养血止血,健脾养心，益气摄血,补脾固冲，益气摄血,温经散瘀，养血止血,滋阴清热，固经止血,D,E
45,黄土汤的功用,健脾温阳，养血止血,健脾养心，益气摄血,补脾固冲，益气摄血,温经散瘀，养血止血,滋阴清热，固经止血,A,E
46,小蓟饮子的功用是,益肾滋阴，清心利水,清热泻火，利湿通淋,凉血止血，利水通淋,清热育阴利水,健脾祛湿，化气行水,C,C
47,五苓散的功用是,益肾滋阴，清心利水,清热泻火，利湿通淋,凉血止血，利水通淋,清热育阴利水,健脾祛湿，化气行水,E,E
48,猪苓汤的功用是,益肾滋阴，清心利水,清热泻火，利湿通淋,凉血止血，利水通淋,清热育阴利水,健脾祛湿，化气行水,D,E
49,导赤散的功用是,益肾滋阴，清心利水,清热泻火，利湿通淋,凉血止血，利水通淋,清热育阴利水,健脾祛湿，化气行水,A,B
50,八正散的功用是,益肾滋阴，清心利水,清热泻火，利湿通淋,凉血止血，利水通淋,清热育阴利水,健脾祛湿，化气行水,B,B
51,具有祛瘀定痛，活血止血功用的方剂是,血府逐瘀汤,复元活血汤,桃核承气汤,七厘散,生化汤,D,A
52,具有养血活血，祛瘀生新功用的方剂是,血府逐瘀汤,复元活血汤,桃核承气汤,七厘散,生化汤,E,E
53,具有破血下瘀，荡涤邪热功用的方剂是,血府逐瘀汤,复元活血汤,桃核承气汤,七厘散,生化汤,C,A
54,具有活血祛瘀，行气止痛功用的方剂是,血府逐瘀汤,复元活血汤,桃核承气汤,七厘散,生化汤,A,B
55,具有逐瘀行气，通络止痛功用的方剂是,血府逐瘀汤,复元活血汤,桃核承气汤,七厘散,生化汤,B,A
56,治疗尿浊，应首选,二妙散,八正散,疏凿饮子,程氏萆薢分清饮,薏苡仁汤,D,B
57,治疗热淋，应首选,二妙散,八正散,疏凿饮子,程氏萆薢分清饮,薏苡仁汤,B,B
58,具有温经养血，散寒通脉功用的方剂是,小活络丹,补阳还五汤,当归四逆汤,黄芪桂枝五物汤, 阳和汤,C,E
59,具有益气活血，散瘀通络功用的方剂是,小活络丹,补阳还五汤,当归四逆汤,黄芪桂枝五物汤, 阳和汤,B,E
60,具有温阳补血，散寒通滞功用的方剂是,小活络丹,补阳还五汤,当归四逆汤,黄芪桂枝五物汤, 阳和汤,E,E
61,具有益气温阳，和营通滞功用的方剂是,小活络丹,补阳还五汤,当归四逆汤,黄芪桂枝五物汤, 阳和汤,D,E
62,具有祛风除湿，化瘀通络功用的方剂是,小活络丹,补阳还五汤,当归四逆汤,黄芪桂枝五物汤, 阳和汤,A,A
63,温经汤含有,枳实、芍药,芍药、大黄,大黄、桂枝,桂枝、吴茱萸,吴茱萸、五味子,D,E
64,四逆散含有,枳实、芍药,芍药、大黄,大黄、桂枝,桂枝、吴茱萸,吴茱萸、五味子,A,E
65,四神丸含有,枳实、芍药,芍药、大黄,大黄、桂枝,桂枝、吴茱萸,吴茱萸、五味子,E,E
66,桃核承气汤含有,枳实、芍药,芍药、大黄,大黄、桂枝,桂枝、吴茱萸,吴茱萸、五味子,C,B
67,芍药汤含有,枳实、芍药,芍药、大黄,大黄、桂枝,桂枝、吴茱萸,吴茱萸、五味子,B,B
68,地黄饮子主治证病机涉及,寒热互结,正虚邪实,表里互兼,阴阳俱虚,气血同病,D,E
69,清胃散主治证病机涉及,寒热互结,正虚邪实,表里互兼,阴阳俱虚,气血同病,E,E
70,桂枝茯苓丸与大黄牡丹汤二方中均含有,石膏与知母,知母与熟地,熟地与生地,生地与丹皮,丹皮与桃仁,E,E
71,大秦艽汤与百合固金汤二方中均含有,石膏与知母,知母与熟地,熟地与生地,生地与丹皮,丹皮与桃仁,C,E
72,玉女煎与白虎汤二方中均含有,石膏与知母,知母与熟地,熟地与生地,生地与丹皮,丹皮与桃仁,A,A
73,清胃散与青蒿鳖甲汤二方中均含有,石膏与知母,知母与熟地,熟地与生地,生地与丹皮,丹皮与桃仁,D,A
74,大补阴丸与玉女煎二方中均含有,石膏与知母,知母与熟地,熟地与生地,生地与丹皮,丹皮与桃仁,B,C
75,半夏泻心汤与枳实消痞丸二方中均含有,柴胡与大黄,大黄与山栀,黄芩与黄连,黄连与干姜,干姜与制附子,D,E
76,回阳救急汤与实脾饮二方中均含有,柴胡与大黄,大黄与山栀,黄芩与黄连,黄连与干姜,干姜与制附子,E,E
77,普济消毒饮和凉膈散二方中均含有,柴胡与大黄,大黄与山栀,黄芩与黄连,黄连与干姜,干姜与制附子,C,C
78,大柴胡汤与复元活血汤二方中均含有,柴胡与大黄,大黄与山栀,黄芩与黄连,黄连与干姜,干姜与制附子,A,A
79,八正散与茵陈蒿汤二方中均含有,柴胡与大黄,大黄与山栀,黄芩与黄连,黄连与干姜,干姜与制附子,B,B
80,方中均含有桃仁与冬瓜仁的是,小青龙汤和大青龙汤,地黄饮子和桑螵蛸散,百合固金汤和大秦艽汤,苇茎汤和大黄牡丹汤,复脉汤和清燥救肺汤,D,E
81,方中均含有阿胶与甘草的是,小青龙汤和大青龙汤,地黄饮子和桑螵蛸散,百合固金汤和大秦艽汤,苇茎汤和大黄牡丹汤,复脉汤和清燥救肺汤,E,C
82,方中均含有麻黄与桂枝的是,小青龙汤和大青龙汤,地黄饮子和桑螵蛸散,百合固金汤和大秦艽汤,苇茎汤和大黄牡丹汤,复脉汤和清燥救肺汤,A,A
83,方中均含有菖蒲与远志的是,小青龙汤和大青龙汤,地黄饮子和桑螵蛸散,百合固金汤和大秦艽汤,苇茎汤和大黄牡丹汤,复脉汤和清燥救肺汤,B,E
84,方中均含有生地与熟地的是,小青龙汤和大青龙汤,地黄饮子和桑螵蛸散,百合固金汤和大秦艽汤,苇茎汤和大黄牡丹汤,复脉汤和清燥救肺汤,C,B
85,桑杏汤含有,陈皮,梨皮,地骨皮,丹皮,椿根皮,B,C
86,普济消毒饮含有,陈皮,梨皮,地骨皮,丹皮,椿根皮,A,C
87,温经汤含有,陈皮,梨皮,地骨皮,丹皮,椿根皮,D,C
88,泻白散含有,陈皮,梨皮,地骨皮,丹皮,椿根皮,C,C
89,固经丸含有,陈皮,梨皮,地骨皮,丹皮,椿根皮,E,C
90,含有沙参、麦冬的方剂是,清胃散,玉女煎,大补阴丸,左归丸,一贯煎,E,E
91,含有升麻、黄连的方剂是,清胃散,玉女煎,大补阴丸,左归丸,一贯煎,A,E
92,含有石膏、熟地的方剂是,清胃散,玉女煎,大补阴丸,左归丸,一贯煎,B,B
93,含有龟胶、鹿胶的方剂是,清胃散,玉女煎,大补阴丸,左归丸,一贯煎,D,C
94,含有知母、黄柏的方剂是,清胃散,玉女煎,大补阴丸,左归丸,一贯煎,C,C
95,痰浊壅肺型肺胀首选方,苏子降气汤,小青龙汤,六君子汤,参苓白术散,二陈汤,A,A
96,痰湿蕴肺型咳嗽首选方,苏子降气汤,小青龙汤,六君子汤,参苓白术散,二陈汤,E,E
97,痰浊壅肺型肺胀缓解期选方,苏子降气汤,小青龙汤,六君子汤,参苓白术散,二陈汤,C,A
98,百合固金汤主治,气血阴阳俱不足的虚劳肺痿,脾虚湿阻、土不生金的肺痿,虚劳久咳、气阴不足的肺痿,阴虚火旺、金水不能相生的肺痿,温燥犯肺、气阴二伤的肺痿,D,E
99,生脉散主治,气血阴阳俱不足的虚劳肺痿,脾虚湿阻、土不生金的肺痿,虚劳久咳、气阴不足的肺痿,阴虚火旺、金水不能相生的肺痿,温燥犯肺、气阴二伤的肺痿,C,C
100,参苓白术散主治,气血阴阳俱不足的虚劳肺痿,脾虚湿阻、土不生金的肺痿,虚劳久咳、气阴不足的肺痿,阴虚火旺、金水不能相生的肺痿,温燥犯肺、气阴二伤的肺痿,B,C
101,清燥救肺汤主治,气血阴阳俱不足的虚劳肺痿,脾虚湿阻、土不生金的肺痿,虚劳久咳、气阴不足的肺痿,阴虚火旺、金水不能相生的肺痿,温燥犯肺、气阴二伤的肺痿,E,E
102,复脉汤主治,气血阴阳俱不足的虚劳肺痿,脾虚湿阻、土不生金的肺痿,虚劳久咳、气阴不足的肺痿,阴虚火旺、金水不能相生的肺痿,温燥犯肺、气阴二伤的肺痿,A,E
103,脱疽血瘀证用,四妙勇安汤, 阳和汤,桃红四物汤,桂附八味丸,六味地黄丸,C,B
104,脱疽热毒证用,四妙勇安汤, 阳和汤,桃红四物汤,桂附八味丸,六味地黄丸,A,B
105,主治风邪犯肺的咳嗽证,风邪犯肺的咳嗽证,凉燥犯肺的咳嗽证,温燥犯肺的咳嗽证,风热犯肺的咳嗽证,风寒犯肺的咳喘证,A,A
106,主治凉燥犯肺的咳嗽证,风邪犯肺的咳嗽证,凉燥犯肺的咳嗽证,温燥犯肺的咳嗽证,风热犯肺的咳嗽证,风寒犯肺的咳喘证,B,B
107,主治温燥犯肺的咳嗽证,风邪犯肺的咳嗽证,凉燥犯肺的咳嗽证,温燥犯肺的咳嗽证,风热犯肺的咳嗽证,风寒犯肺的咳喘证,C,C
108,主治风热犯肺的咳嗽证,风邪犯肺的咳嗽证,凉燥犯肺的咳嗽证,温燥犯肺的咳嗽证,风热犯肺的咳嗽证,风寒犯肺的咳喘证,D,A
109,主治风寒犯肺的咳喘证,风邪犯肺的咳嗽证,凉燥犯肺的咳嗽证,温燥犯肺的咳嗽证,风热犯肺的咳嗽证,风寒犯肺的咳喘证,E,A
110,脾虚湿盛的泄泻证宜用,人参败毒散,葛根芩连汤,五苓散,藿香正气散,痛泻要方,C,E
111,内伤湿滞，外感风寒的泄泻证宜用,人参败毒散,葛根芩连汤,五苓散,藿香正气散,痛泻要方,D,E
112,阳明肠热的泄泻证宜用,人参败毒散,葛根芩连汤,五苓散,藿香正气散,痛泻要方,B,B
113,肝强脾弱的泄泻证宜用,人参败毒散,葛根芩连汤,五苓散,藿香正气散,痛泻要方,E,B
114,表证不解，外邪内陷的泄泻证宜用,人参败毒散,葛根芩连汤,五苓散,藿香正气散,痛泻要方,A,B
115,主治血虚生风证的方剂是,镇肝熄风汤,大定风珠,羚角钩藤汤,阿胶鸡子黄汤,地黄饮子,D,E
116,主治肝热动风证的方剂是,镇肝熄风汤,大定风珠,羚角钩藤汤,阿胶鸡子黄汤,地黄饮子,C,A
117,主治阴虚风动证的方剂是,镇肝熄风汤,大定风珠,羚角钩藤汤,阿胶鸡子黄汤,地黄饮子,B,E
118,主治阳亢化风证的方剂是,镇肝熄风汤,大定风珠,羚角钩藤汤,阿胶鸡子黄汤,地黄饮子,A,A
119,主治肾虚内风证的方剂是,镇肝熄风汤,大定风珠,羚角钩藤汤,阿胶鸡子黄汤,地黄饮子,E,E
120,寒湿脚气可选用,防己黄芪汤,二妙散,鸡鸣散,肾气丸,萆薢分清饮,C,E
121,风湿脚气可选用,防己黄芪汤,二妙散,鸡鸣散,肾气丸,萆薢分清饮,A,A
122,肾虚脚气可选用,防己黄芪汤,二妙散,鸡鸣散,肾气丸,萆薢分清饮,D,E
123,湿热脚气可选用,防己黄芪汤,二妙散,鸡鸣散,肾气丸,萆薢分清饮,B,A
124,寒湿脚气膏淋可选用,防己黄芪汤,二妙散,鸡鸣散,肾气丸,萆薢分清饮,E,E
125,方中不含栀子的是,茵陈蒿汤,黄连解毒汤,普济消毒饮,小蓟饮子,龙胆泻肝汤,C,E
126,方中含有竹叶的是,茵陈蒿汤,黄连解毒汤,普济消毒饮,小蓟饮子,龙胆泻肝汤,D,B
127,属于温里剂的方剂是,温胆汤,平胃散,四逆汤,桂枝茯苓丸,芍药汤,C,C
128,属于祛瘀剂的方剂是,温胆汤,平胃散,四逆汤,桂枝茯苓丸,芍药汤,D,E
129,属于清热剂的方剂是,温胆汤,平胃散,四逆汤,桂枝茯苓丸,芍药汤,E,E
130,属于祛湿剂的方剂是,温胆汤,平胃散,四逆汤,桂枝茯苓丸,芍药汤,B,E
131,属于祛痰剂的方剂是,温胆汤,平胃散,四逆汤,桂枝茯苓丸,芍药汤,A,E
132,半夏厚朴汤属于,健脾化滞剂,祛瘀消癥剂,温化痰饮剂,清热化痰剂,行气祛痰剂,E,C
133,苓桂术甘汤属于,健脾化滞剂,祛瘀消癥剂,温化痰饮剂,清热化痰剂,行气祛痰剂,C,C
134,小陷胸汤属于,健脾化滞剂,祛瘀消癥剂,温化痰饮剂,清热化痰剂,行气祛痰剂,D,C
135,枳术丸属于,健脾化滞剂,祛瘀消癥剂,温化痰饮剂,清热化痰剂,行气祛痰剂,A,E
136,鳖甲煎丸属于,健脾化滞剂,祛瘀消癥剂,温化痰饮剂,清热化痰剂,行气祛痰剂,B,B
137,四神丸属于,开窍剂,安神剂,补益剂,润下剂,固涩剂,E,E
138,济川煎属于,开窍剂,安神剂,补益剂,润下剂,固涩剂,D,C
139,复脉汤属于,开窍剂,安神剂,补益剂,润下剂,固涩剂,C,C
140,甘麦大枣汤属于,开窍剂,安神剂,补益剂,润下剂,固涩剂,B,C
141,紫雪属于,开窍剂,安神剂,补益剂,润下剂,固涩剂,A,A
142,桃核承气汤属于,汗法,下法,温剂,清剂,消法,B,B
143,杏苏散属于,汗法,下法,温剂,清剂,消法,A,C
144,温胆汤属于,汗法,下法,温剂,清剂,消法,D,C
145,当归四逆汤属于,汗法,下法,温剂,清剂,消法,C,B
146,左金丸属于,汗法,下法,温剂,清剂,消法,D,E
147,属于涩剂的方剂是,补中益气汤,朱砂安神丸,真人养脏汤,旋覆代赭汤,桑菊饮,C,E
148,属于升剂的方剂是,补中益气汤,朱砂安神丸,真人养脏汤,旋覆代赭汤,桑菊饮,A,A
149,属于降剂的方剂是,补中益气汤,朱砂安神丸,真人养脏汤,旋覆代赭汤,桑菊饮,D,E
150,属于轻剂的方剂是,补中益气汤,朱砂安神丸,真人养脏汤,旋覆代赭汤,桑菊饮,E,E
151,属于重剂的方剂是,补中益气汤,朱砂安神丸,真人养脏汤,旋覆代赭汤,桑菊饮,B,A
152,五味子和白芍在小青龙汤中是,君药,臣药,佐助药,佐制药,反佐药,D,E
153,生地在一贯煎中是,君药,臣药,佐助药,佐制药,反佐药,A,E
154,连翘在保和丸中是,君药,臣药,佐助药,佐制药,反佐药,C,E
155,黄芩在黄土汤中是,君药,臣药,佐助药,佐制药,反佐药,D,E
156,大黄在桃核承气汤中是,君药,臣药,佐助药,佐制药,反佐药,A,E
157,归脾汤组方涉及,脾肾并治,心脾并治,心肾并治,心肝并治,多脏并调,B,E
158,桑螵蛸散组方涉及,脾肾并治,心脾并治,心肾并治,心肝并治,多脏并调,C,C
159,紫雪组方涉及,脾肾并治,心脾并治,心肾并治,心肝并治,多脏并调,D,E
160,一贯煎组方涉及,脾肾并治,心脾并治,心肾并治,心肝并治,多脏并调,E,C
161,实脾散组方涉及,脾肾并治,心脾并治,心肾并治,心肝并治,多脏并调,A,E
162,攻补兼施方是,小青龙汤,半夏泻心汤,黄龙汤,地黄饮子,血府逐瘀汤,C,E
163,表里同治方是,小青龙汤,半夏泻心汤,黄龙汤,地黄饮子,血府逐瘀汤,A,C
164,气血并调方是,小青龙汤,半夏泻心汤,黄龙汤,地黄饮子,血府逐瘀汤,E,E
165,寒热并用方是,小青龙汤,半夏泻心汤,黄龙汤,地黄饮子,血府逐瘀汤,B,A
166,阴阳双补方是,小青龙汤,半夏泻心汤,黄龙汤,地黄饮子,血府逐瘀汤,D,C
167,主治证涉及阴虚燥热的方剂是,逍遥散,一贯煎,天台乌药散,暖肝煎,当归四逆汤,B,E
